population_id,date,year,decimal,abundance,biomass,units,temperature,source,genus_species,max_ctmax,thermal_risk,log_abundance,change_in_log_N,time,thermal_risk_measure,change_in_log_thermal_risk,change_in_thermal_risk
Salmo trutta_54.3333333333333_-2.88333333333333_7023,1979.001,1979,001,0.78,NA,All Individuals,7.670007,GPDD,Salmo trutta,21.5,0.2508251239503364,-0.2484613592984996,0.40546510810816433,1,0.0017675950006407633,-0.16775384824174644,-3.228432100384148e-4
Salmo trutta_54.3333333333333_-2.88333333333333_7024,1979.001,1979,001,0.63,NA,All Individuals,7.670007,GPDD,Salmo trutta,21.5,0.2508251239503364,-0.4620354595965587,0.08269171584511348,1,0.0017675950006407633,-0.16775384824174644,-3.228432100384148e-4
Salmo trutta_54.3333333333333_-2.88333333333333_7025,1979.001,1979,001,5.57,NA,All Individuals,7.670007,GPDD,Salmo trutta,21.5,0.2508251239503364,1.7173950539391927,-0.24971730276672366,1,0.0017675950006407633,-0.16775384824174644,-3.228432100384148e-4
Salmo trutta_54.3333333333333_-2.88333333333333_7104,1979.001,1979,001,26,NA,Not Specified,7.670007,GPDD,Salmo trutta,21.5,0.2508251239503364,3.258096538021482,-0.109199291964992,1,0.0017675950006407633,-0.16775384824174644,-3.228432100384148e-4
Sardinops sagax_-35_20_1936,1979.001,1979,001,45,NA,Tonnes,20.61801,GPDD,Sardinops sagax,24.3,0.6919794640729316,3.8066624897703196,-0.3677247801253172,1,0.08147163308508328,0.1387669340064206,0.010556208402168088
Sardinops sagax_35_140_1941,1979.001,1979,001,12753,NA,All Individuals,11.67587,GPDD,Sardinops sagax,24.3,0.28297039446758104,9.4535218170269,0.9407383340993629,1,0.4495909268729879,-0.3202579744523935,-0.1697129650939177
Desmognathus ochrophaeus_35.05_-83.27_20607,1979.001,1979,001,12,NA,Adults,8.863567,GPDD,Desmognathus ochrophaeus,32.3,0.0959773262793863,2.4849066497880004,-0.3483066942682158,1,5.635568041561049e-4,-0.46135207843915627,-3.30366706349172e-4
Desmognathus quadramaculatus_35.05_-83.27_20606,1979.001,1979,001,5,NA,Adults,8.863567,GPDD,Desmognathus quadramaculatus,30.1,0.1195951129407359,1.6094379124341003,0,1,0.0016930182036096013,-0.4613520784391554,-9.924764346572674e-4
Notophthalmus viridescens_33.3_-81.485_20601,1979.001,1979,001,50,NA,Marked females,15.71395,GPDD,Notophthalmus viridescens,34.5,0.15280311749555858,3.912023005428146,NA,NA,0.004911774760532547,NA,NA
Plethodon glutinosus_35.55_-83.2_20603,1979.001,1979,001,15,NA,Adults,9.281567,GPDD,Plethodon glutinosus,32.5,0.09809260475625972,2.70805020110221,0.2231435513142097,1,6.284573303167707e-4,-0.4613520784104601,-3.6841251272358585e-4
Plethodon jordani_35.55_-83.2_20602,1979.001,1979,001,70,NA,Adults,9.281567,GPDD,Plethodon jordani,34.1,0.08358900388656415,4.248495242049359,0,1,2.823840812231091e-4,-0.4613520784104601,-1.655384127099114e-4
Pseudacris crucifer_33.3_-81.485_20620,1979.001,1979,001,20,NA,Marked females,15.71395,GPDD,Pseudacris crucifer,34.8,0.1482871028858528,2.995732273553991,NA,NA,0.0042276037147936495,NA,NA
Pseudacris regilla_41_-118.75_20617,1979.001,1979,001,124,NA,Adults,-11.65268,GPDD,Pseudacris regilla,31.8,0.012968032349348697,4.820281565605037,0.058107630807280763,1,0.005811742023988284,-0.17324272371245808,-0.0010993183544905413
Alosa pseudoharengus_44.03_-69.31_822,1980.001,1980,001,24.5,NA,SSB (Thousands of lbs),5.3257995605469,LPI,Alosa pseudoharengus,23.5,0.16244430995078654,3.1986731175506815,0.6649763035932494,1,2.71282076164624e-4,0.40177828523128767,8.975934875133016e-5
Alosa pseudoharengus_45.55_-66.52_823,1980.001,1980,001,329,NA,SSB (Thousands),3.6125427246094,LPI,Alosa pseudoharengus,23.5,0.13686698632274688,5.796057750765372,-0.015083242211328951,1,5.288311886747777e-4,0.9325823293593256,0.00032071699491018453
Coregonus clupeaformis_46.66667_-84.75_831,1980.001,1980,001,89.3,NA,SSB (Tonnes),0.106530761718773,LPI,Coregonus clupeaformis,20.6,0.12881900474506808,4.492001487882454,0.23355591497992645,1,0.12730404171325502,0.6863952583585187,0.06322079319427525
Coregonus clupeaformis_48.46667_-89.15_830,1980.001,1980,001,77.2,NA,Spawning stock biomass in tonnes,0.106530761718773,LPI,Coregonus clupeaformis,20.6,0.12881900474506808,4.3463994570307305,0.7853533744266792,1,0.12730404171325502,0.6863952583585187,0.06322079319427525
Esox lucius_54.12_-3_1111,1980.001,1980,001,400,NA,Kilograms of females,5.9810729980469,LPI,Esox lucius,20.6,0.23179713679653985,5.991464547107982,-0.4054651081081646,1,0.004427083936013173,-0.2811977616141812,-0.001437543021382809
Esox lucius_54.18_-3_1110,1980.001,1980,001,200,NA,Kilograms of females,5.9810729980469,LPI,Esox lucius,20.6,0.23179713679653985,5.298317366548036,-0.6931471805599454,1,0.004427083936013173,-0.2811977616141812,-0.001437543021382809
Esox masquinongy_49.25_-84.499722_14867,1980.001,1980,001,0.04,NA,CPUE,3.88213500976565,LPI,Esox masquinongy,32.2,0.058907521380028034,-3.2188758248682006,-0.40546510810816416,1,2.8151442005310577e-7,-0.09561171593613871,-2.8244831530960586e-8
Morone saxatilis_41.16667_-74_9285,1980.001,1980,001,6,NA,Annual catch per unit effort,7.02776489257815,LPI,Morone saxatilis,24.4,0.17600840828436062,1.791759469228055,NA,NA,0.021175870976026016,NA,NA
Oncorhynchus kisutch_43.5_-87.5_4577,1980.001,1980,001,4142,NA,Popn. Estimate,0.150415039062523,LPI,Oncorhynchus kisutch,24.84,0.0846730003544388,8.3289340419555291,-0.15511593086745457,1,0.08530492537303194,0.7329497354822108,0.044316797564807046
Oncorhynchus kisutch_48.56_-125_847,1980.001,1980,001,69,NA,SSB (Females),9.15773925781252,LPI,Oncorhynchus kisutch,24.84,0.20841456660292207,4.23410650459726,-0.9363774904408917,1,6.169293178978068e-4,-0.07284460422985184,-4.661726813803119e-5
Oncorhynchus kisutch_50.73861_-120.61111_4295,1980.001,1980,001,32996,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,10.404141620980623,-1.5120465285425695,1,3.571916597932333e-4,-0.2507824873374629,-1.0181053293007e-4
Oncorhynchus kisutch_51.379042_-118.944753_4294,1980.001,1980,001,21989,NA,Total abundance (hatchery and wild fish),0.483087158203148,LPI,Oncorhynchus kisutch,24.84,0.08753721303686,9.99829760729877,-0.37262778566036125,1,0.009206611694285488,-1.0834945554334405,-0.01799881444432795
Oncorhynchus kisutch_63.1825_-146.02806_5765,1980.001,1980,001,3946,NA,number of fish,0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,8.28045768658256,-0.821183268470282,1,6.601504938645404e-6,-0.1962130214503599,-1.4311143728903093e-6
Perca flavescens_45_-63_4582,1980.001,1980,001,411,NA,Abundance proxy based on egg mass tracked over years,4.82283935546877,LPI,Perca flavescens,21.3,0.19248903951626972,6.018593214496234,0.04733137470577198,1,4.0582875247616575e-4,-0.16550548791572872,-7.304488923838207e-5
Perca flavescens_45.625_-81.87611_877,1980.001,1980,001,1.8,NA,Catch per set,0.107019042968773,LPI,Perca flavescens,21.3,0.12011590880215899,0.5877866649021191,0.4071331652088615,1,0.11774356443893917,0.6212357566142406,0.05448229274423394
Salmo trutta_54.34472_-2.95167_1135,1980.001,1980,001,780,NA,Eggs per 60 m²,7.851953,LPI,Salmo trutta,21.5,0.2554305567047916,6.659293919683638,-0.343771539102824,1,0.0018839964930956266,0.0637754487995501,1.1640149245486326e-4
Salmo trutta_61.22417_10.4275_2339,1980.001,1980,001,71,NA,Individuals,1.767908,LPI,Salmo trutta,21.5,0.13901002863510872,4.2626798770413155,-0.8493079113152282,1,4.539223931174885e-5,-0.13218437241406455,-6.414773500586041e-6
Salmo trutta_61.5_6.83333_2341,1980.001,1980,001,156,NA,Females per m²,4.506036,LPI,Salmo trutta,21.5,0.18279382511336414,5.049856007249537,0,1,1.3127278264009126e-4,-0.14005104245289068,-1.973456732272348e-5
Salmo trutta_66.83167_15.36056_2347,1980.001,1980,001,25,NA,Individuals per 100m²,4.048944,LPI,Salmo trutta,21.5,0.1746265474297062,3.2188758248682006,0.1278333715098845,1,8.776829713696437e-5,-0.12818962901185138,-1.200394243311042e-5
Salvelinus namaycush_43.5_-87.5_4579,1980.001,1980,001,5234,NA,Popn. Estimate,0.150415,LPI,Salvelinus namaycush,22.9,0.10280117459550868,8.562931083090092,0.004595948342679179,1,0.2250297108528292,0.7329500376724725,0.11690531215622076
Salvelinus namaycush_47.15417_-90.5_886,1980.001,1980,001,106,NA,Abundance index (percentage of the 1929-1943 mean),0.1065308,LPI,Salvelinus namaycush,22.9,0.10235102830280537,4.663439094112067,-0.25654183171605816,1,0.04030913207960074,0.6863948924548255,0.020018016109846257
Salvelinus namaycush_47.26472_-87.17472_885,1980.001,1980,001,205,NA,Abundance index (percentage of the 1929-1943 mean),0.1065308,LPI,Salvelinus namaycush,22.9,0.10235102830280537,5.3230099791384085,-0.01452810056290943,1,0.04030913207960074,0.6863948924548255,0.020018016109846257
Sander vitreus_42.25_-81_902,1980.001,1980,001,2973,NA,SSB (Thousands),0.2047974,LPI,Sander vitreus,27,0.06859605453303472,7.997326822998097,0.5351118832299084,1,0.033325657419749286,0.6496709638076599,0.015922413350798137
Sander vitreus_44.1_-78.51_892,1980.001,1980,001,0.0168,NA,SSB (Index),5.361444,LPI,Sander vitreus,27,0.11488132959230787,-4.086376392572924,0.09352605801082348,1,5.687977574115188e-5,-0.006273007764814764,-3.5792874606088926e-7
Sander vitreus_44.29_-78.23_895,1980.001,1980,001,9.7921,NA,SSB (Index),4.29519,LPI,Sander vitreus,27,0.10326249887376891,2.2815759381361245,-0.01122141078680583,1,4.245225244428843e-4,0.15652711381845386,6.150977661214846e-5
Sander vitreus_44.35_-78.5_894,1980.001,1980,001,0.0598,NA,SSB (Index),5.361444,LPI,Sander vitreus,27,0.11488132959230787,-2.816749618025551,-0.04416089578576976,1,5.687977574115188e-5,-0.006273007764814764,-3.5792874606088926e-7
Sander vitreus_45.26889_-79.60417_893,1980.001,1980,001,0.52,NA,SSB Index,1.881128,LPI,Sander vitreus,27,0.08111501444818679,-0.6539264674066639,0.03922071315328135,1,0.003518857579059682,1.4894400198034825,0.002725359082946676
Sander vitreus_46.17_-80_900,1980.001,1980,001,0.6193,NA,SSB (Index),0.100061,LPI,Sander vitreus,27,0.06788135344675451,-0.47916547103812185,-0.08151971198208918,1,0.003107816095887808,0.055988964859210455,1.6922192245428028e-4
Sander vitreus_48.44972_-92.45028_888,1980.001,1980,001,0.8745,NA,Index of SSB,0.100061,LPI,Sander vitreus,27,0.06788135344675451,-0.13410298452348024,0.007806261659212749,1,0.006560881958760818,0.8477781115222083,0.003750425454087786
Sander vitreus_48.49_-90.06_890,1980.001,1980,001,181.2,NA,Spawing stock biomass Index,2.282709,LPI,Sander vitreus,27,0.08443872969436558,5.199601393608879,-0.17010596902583064,1,3.5109076415202237e-6,0.4661756771864969,1.3081745267979001e-6
Sander vitreus_48.7_-93.16667_889,1980.001,1980,001,0.9427,NA,Index of SSB,0.100061,LPI,Sander vitreus,27,0.06788135344675451,-0.059007180580032424,0.005531340557538754,1,0.011695074261531968,0.5668218356559382,0.00506015888093615
Sander vitreus_49.11667_-92.38361_901,1980.001,1980,001,4.64,NA,SSB (Index),1.924127,LPI,Sander vitreus,27,0.08146455184819203,1.534714366238164,0.06684001812585039,1,2.361670035247518e-6,0.06703809217128764,1.5313168076680834e-7
Ambystoma tigrinum_33.27806_-81.72944_918,1980.001,1980,001,0,NA,Number of breeding females,6.400159,LPI,Ambystoma tigrinum,33.5,0.06653786465865426,-Inf,NA,1,0.02109746087888492,0.9135173608915768,0.012635039608394726
Desmognathus ochrophaeus_35.06583_-83.46111_940,1980.001,1980,001,18,NA,Number of observed individuals,1.193996,LPI,Desmognathus ochrophaeus,32.3,0.04457418496395938,2.8903717578961645,0.40546510810816416,1,0.002063885476664874,1.0368275045263537,0.0013320775132920567
Desmognathus quadramaculatus_35.06583_-83.46111_941,1980.001,1980,001,12,NA,Number of observed individuals,1.193996,LPI,Desmognathus quadramaculatus,30.1,0.05554285466848768,2.4849066497880004,0.8754687373539001,1,0.006200254626313088,1.0368275045263529,0.004001782006695039
Notophthalmus viridescens_33.27806_-81.72944_954,1980.001,1980,001,100,NA,Number of breeding females,6.400159,LPI,Notophthalmus viridescens,34.5,0.060205949659362844,4.605170185988092,0.6931471805599458,1,0.012796256865131549,0.9135173608915776,0.0076635389091749126
Plethodon glutinosus_35.57222_-83.18167_955,1980.001,1980,001,13,NA,Number of observed individuals,-1.655004,LPI,Plethodon glutinosus,32.5,0.03285995946304228,2.5649493574615367,-0.14310084364067333,1,4.4936956716784207e-4,1.0368275055672642,2.9003309664820613e-4
Plethodon jordani_35.57222_-83.18139_957,1980.001,1980,001,50,NA,Number of adults observed,-1.682504,LPI,Plethodon jordani,34.1,0.027924512266959786,3.912023005428146,-0.3364722366212134,1,1.9915743421366613e-4,1.0368275055670555,1.2854063022011433e-4
Pseudacris regilla_39.34083_-119.81278_6329,1980.001,1980,001,26.5,NA,Number of adults observed,1.673329,LPI,Pseudacris regilla,31.8,0.049160388084548146,3.2771447329921766,-0.1568424714929697,1,0.0012543641161950356,0.08104739747109768,9.765226798118449e-5
Alosa pseudoharengus_45.9166666666667_-66.8666666666667_1602,1980.001,1980,001,329,NA,All Individuals,3.612543,GPDD,Alosa pseudoharengus,23.5,0.13686699009193504,5.796057750765372,-0.015083242211328951,1,5.288313507256919e-4,0.9325824912138065,3.20717126872427e-4
Esox lucius_54.3_-3_1822,1980.001,1980,001,200,NA,Kg (females),5.981073,GPDD,Esox lucius,20.6,0.23179713684181213,5.298317366548036,-0.6931471805599454,1,0.004427083987925277,-0.28119773342473575,-0.0014375428729188969
Esox lucius_54.3333333333333_-2.91666666666667_1823,1980.001,1980,001,400,NA,Kg (females),7.851953,GPDD,Esox lucius,20.6,0.2794855464188884,5.991464547107982,-0.4054651081081646,1,0.0029546946575426136,0.06377544879954922,1.8255387902620318e-4
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1980.001,1980,001,22,NA,All Individuals,7.946375,GPDD,Ischnura elegans,44.60683761,0.02557739664693275,3.091042453358316,-0.20479441264601306,1,5.9363988628026515e-8,-0.6109547646613294,-4.9995722958945154e-8
Salmo trutta_54.3333333333333_-2.88333333333333_7022,1980.001,1980,001,1.02,NA,All Individuals,7.851953,GPDD,Salmo trutta,21.5,0.2554305567047916,0.01980262729617973,-0.17904823144898543,1,0.0018839964930956266,0.0637754487995501,1.1640149245486326e-4
Salmo trutta_54.3333333333333_-2.88333333333333_7023,1980.001,1980,001,0.53,NA,All Individuals,7.851953,GPDD,Salmo trutta,21.5,0.2554305567047916,-0.6348782724359695,-0.3864169131374699,1,0.0018839964930956266,0.0637754487995501,1.1640149245486326e-4
Salmo trutta_54.3333333333333_-2.88333333333333_7024,1980.001,1980,001,0.42,NA,All Individuals,7.851953,GPDD,Salmo trutta,21.5,0.2554305567047916,-0.8675005677047231,-0.4054651081081644,1,0.0018839964930956266,0.0637754487995501,1.1640149245486326e-4
Salmo trutta_54.3333333333333_-2.88333333333333_7025,1980.001,1980,001,4.77,NA,All Individuals,7.851953,GPDD,Salmo trutta,21.5,0.2554305567047916,1.5623463049002497,-0.15504874903894295,1,0.0018839964930956266,0.0637754487995501,1.1640149245486326e-4
Salmo trutta_54.3333333333333_-2.88333333333333_7104,1980.001,1980,001,18,NA,Not Specified,7.851953,GPDD,Salmo trutta,21.5,0.2554305567047916,2.8903717578961645,-0.3677247801253176,1,0.0018839964930956266,0.0637754487995501,1.1640149245486326e-4
Sardinops sagax_-35_20_1936,1980.001,1980,001,42,NA,Tonnes,21.07906,GPDD,Sardinops sagax,24.3,0.724630071901628,3.7376696182833684,-0.06899287148695121,1,0.07894294241436867,-0.031529555753087024,-0.002528690670714609
Sardinops sagax_35_140_1941,1980.001,1980,001,6075,NA,All Individuals,14.18917,GPDD,Sardinops sagax,24.3,0.3638247439337781,8.711937268208748,-0.7415845488181514,1,0.014515409963878616,-3.433127276702626,-0.4350755169091093
Desmognathus ochrophaeus_35.05_-83.27_20607,1980.001,1980,001,18,NA,Adults,0.6714957,GPDD,Desmognathus ochrophaeus,32.3,0.04230498166525697,2.8903717578961645,0.40546510810816416,1,0.0015893742098152537,1.0368275046542221,0.0010258174056591487
Desmognathus quadramaculatus_35.05_-83.27_20606,1980.001,1980,001,12,NA,Adults,0.6714957,GPDD,Desmognathus quadramaculatus,30.1,0.052715253241002485,2.4849066497880004,0.8754687373539001,1,0.004774744000463682,1.0368275046542212,0.0030817257968540806
Notophthalmus viridescens_33.3_-81.485_20601,1980.001,1980,001,100,NA,Marked females,6.312159,GPDD,Notophthalmus viridescens,34.5,0.05967846165363716,4.605170185988092,0.6931471805599458,1,0.01224542864792928,0.9135173608942493,0.007333653887396733
Plethodon glutinosus_35.55_-83.2_20603,1980.001,1980,001,13,NA,Adults,1.089496,GPDD,Plethodon glutinosus,32.5,0.04323735752051602,2.5649493574615367,-0.14310084364067333,1,0.001772410279284623,1.0368275045263253,0.0011439529489678524
Plethodon jordani_35.55_-83.2_20602,1980.001,1980,001,50,NA,Adults,1.089496,GPDD,Plethodon jordani,34.1,0.03684444566241921,3.912023005428146,-0.3364722366212134,1,7.963952747816748e-4,1.0368275045263253,0.00051401119355856575
Pseudacris crucifer_33.3_-81.485_20620,1980.001,1980,001,140,NA,Marked females,6.312159,GPDD,Pseudacris crucifer,34.8,0.05791469656081814,4.941642422609304,1.945910149055313,1,0.010539738112016658,0.9135173608942493,0.0063121343972230085
Pseudacris regilla_41_-118.75_20617,1980.001,1980,001,106,NA,Adults,2.650079,GPDD,Pseudacris regilla,31.8,0.05420445924651006,4.663439094112067,-0.15684247149297015,1,0.005170028084079418,-0.11700223730567583,-6.417139399088664e-4
Ambloplites rupestris_43.9928_-89.4946,1981.001,1981,001,16.3076923076923,NA,Count,4.1755310058594,BioTIME,Ambloplites rupestris,31.2,0.06704126863635392,2.791636917210475,NA,NA,0.003040619421540307,NA,NA
Coregonus artedi_43.9928_-89.4946,1981.001,1981,001,31.6711498284,NA,Count,4.1755310058594,BioTIME,Coregonus artedi,19.8,0.20962251793409814,3.455406166440266,NA,NA,0.9087420238457176,NA,NA
Cottus bairdii_43.9928_-89.4946,1981.001,1981,001,4,NA,Count,4.1755310058594,BioTIME,Cottus bairdii,29.56,0.0789889824093289,1.3862943611198906,NA,NA,0.006903725902605144,NA,NA
Esox lucius_43.9928_-89.4946,1981.001,1981,001,3.66666666666667,NA,Count,4.1755310058594,BioTIME,Esox lucius,20.6,0.1935059728756917,1.2992829841302618,NA,NA,0.6091479952587807,NA,NA
Esox masquinongy_43.9928_-89.4946,1981.001,1981,001,0.9650000035,NA,Count,4.1755310058594,BioTIME,Esox masquinongy,32.2,0.0606614484147736,-0.03562717401620809,NA,NA,0.0018442289036818837,NA,NA
Etheostoma nigrum_43.9928_-89.4946,1981.001,1981,001,3,NA,Count,4.1755310058594,BioTIME,Etheostoma nigrum,30.48,0.07204625761287545,1.0986122886681098,NA,NA,0.004358209255377166,NA,NA
Lepomis gibbosus_43.9928_-89.4946,1981.001,1981,001,21,NA,Count,4.1755310058594,BioTIME,Lepomis gibbosus,29.53,0.0792263051626949,3.044522437723423,NA,NA,0.0070080623582604185,NA,NA
Lepomis macrochirus_43.9928_-89.4946,1981.001,1981,001,16.0666666666667,NA,Count,4.1755310058594,BioTIME,Lepomis macrochirus,23.3,0.1477184917250064,2.776746732388447,NA,NA,0.1579156850628087,NA,NA
Luxilus cornutus_43.9928_-89.4946,1981.001,1981,001,9.5,NA,Count,4.1755310058594,BioTIME,Luxilus cornutus,26.7,0.10514163853311369,2.2512917986064953,NA,NA,0.028848593850475706,NA,NA
Micropterus dolomieu_43.9928_-89.4946,1981.001,1981,001,4.5,NA,Count,4.1755310058594,BioTIME,Micropterus dolomieu,28.3,0.08959579423772329,1.5040773967762742,NA,NA,0.01296250879107268,NA,NA
Micropterus salmoides_43.9928_-89.4946,1981.001,1981,001,6.13271428857143,NA,Count,4.1755310058594,BioTIME,Micropterus salmoides,12,0.45728570909713445,1.813637439641753,NA,NA,44.8940815830945,NA,NA
